month,year,state,mw,tipmw
10,2009,62,7.25,2.13
11,2009,62,7.25,2.13
12,2009,62,7.25,2.13
1,2010,62,7.25,2.13
2,2010,62,7.25,2.13
3,2010,62,7.25,2.13
4,2010,62,7.25,2.13
5,2010,62,7.25,2.13
6,2010,62,7.25,2.13
7,2010,62,7.25,2.13
8,2010,62,7.25,2.13
9,2010,62,7.25,2.13
10,2010,62,7.25,2.13
11,2010,62,7.25,2.13
12,2010,62,7.25,2.13
1,2011,62,7.25,2.13
2,2011,62,7.25,2.13
3,2011,62,7.25,2.13
4,2011,62,7.25,2.13
5,2011,62,7.25,2.13
6,2011,62,7.25,2.13
7,2011,62,7.25,2.13
8,2011,62,7.25,2.13
9,2011,62,7.25,2.13
10,2011,62,7.25,2.13
11,2011,62,7.25,2.13
12,2011,62,7.25,2.13
1,2012,62,7.25,2.13
2,2012,62,7.25,2.13
3,2012,62,7.25,2.13
4,2012,62,7.25,2.13
5,2012,62,7.25,2.13
6,2012,62,7.25,2.13
7,2012,62,7.25,2.13
8,2012,62,7.25,2.13
9,2012,62,7.25,2.13
10,2012,62,7.25,2.13
11,2012,62,7.25,2.13
12,2012,62,7.25,2.13
1,2013,62,7.25,2.13
2,2013,62,7.25,2.13
3,2013,62,7.25,2.13
4,2013,62,7.25,2.13
5,2013,62,7.25,2.13
6,2013,62,7.25,2.13
7,2013,62,7.25,2.13
8,2013,62,7.25,2.13
9,2013,62,7.25,2.13
10,2013,62,7.25,2.13
11,2013,62,7.25,2.13
12,2013,62,7.25,2.13
1,2014,62,7.25,2.13
2,2014,62,7.25,2.13
3,2014,62,7.25,2.13
4,2014,62,7.25,2.13
5,2014,62,7.25,2.13
6,2014,62,7.25,2.13
7,2014,62,7.25,2.13
8,2014,62,7.25,2.13
9,2014,62,7.25,2.13
10,2014,62,7.25,2.13
11,2014,62,7.25,2.13
12,2014,62,7.25,2.13
1,2015,62,7.25,2.13
2,2015,62,7.25,2.13
3,2015,62,7.25,2.13
4,2015,62,7.25,2.13
5,2015,62,7.25,2.13
6,2015,62,7.25,2.13
7,2015,62,7.25,2.13
8,2015,62,7.25,2.13
9,2015,62,7.25,2.13
10,2015,62,7.25,2.13
11,2015,62,7.25,2.13
12,2015,62,7.25,2.13
1,2016,62,7.25,2.13
2,2016,62,7.25,2.13
3,2016,62,7.25,2.13
4,2016,62,7.25,2.13
5,2016,62,7.25,2.13
6,2016,62,7.25,2.13
7,2016,62,7.25,2.13
8,2016,62,7.25,2.13
9,2016,62,7.25,2.13
10,2016,62,7.25,2.13
11,2016,62,7.25,2.13
12,2016,62,7.25,2.13
1,2017,62,7.25,2.13
2,2017,62,7.25,2.13
3,2017,62,7.25,2.13
4,2017,62,7.25,2.13
5,2017,62,7.25,2.13
6,2017,62,7.25,2.13
7,2017,62,7.25,2.13
8,2017,62,7.25,2.13
9,2017,62,7.25,2.13
10,2017,62,7.25,2.13
11,2017,62,7.25,2.13
12,2017,62,7.25,2.13
1,2018,62,7.25,2.13
2,2018,62,7.25,2.13
3,2018,62,7.25,2.13
4,2018,62,7.25,2.13
5,2018,62,7.25,2.13
6,2018,62,7.25,2.13
7,2018,62,7.25,2.13
8,2018,62,7.25,2.13
9,2018,62,7.25,2.13
10,2018,62,7.25,2.13
11,2018,62,7.25,2.13
12,2018,62,7.25,2.13
1,2019,62,7.25,2.13
2,2019,62,7.25,2.13
3,2019,62,7.25,2.13
4,2019,62,7.25,2.13
5,2019,62,7.25,2.13
6,2019,62,7.25,2.13
7,2019,62,7.25,2.13
8,2019,62,7.25,2.13
9,2019,62,7.25,2.13
10,2019,62,7.25,2.13
11,2019,62,7.25,2.13
12,2019,62,7.25,2.13
1,2020,62,7.25,2.13
2,2020,62,7.25,2.13
3,2020,62,7.25,2.13
4,2020,62,7.25,2.13
5,2020,62,7.25,2.13
6,2020,62,7.25,2.13
7,2020,62,7.25,2.13
8,2020,62,7.25,2.13
9,2020,62,7.25,2.13
10,2020,62,7.25,2.13
11,2020,62,7.25,2.13
12,2020,62,7.25,2.13
1,2021,62,7.25,2.13
2,2021,62,7.25,2.13
3,2021,62,7.25,2.13
4,2021,62,7.25,2.13
5,2021,62,7.25,2.13
6,2021,62,7.25,2.13
7,2021,62,7.25,2.13
8,2021,62,7.25,2.13
9,2021,62,7.25,2.13
10,2021,62,7.25,2.13
11,2021,62,7.25,2.13
12,2021,62,7.25,2.13
1,2022,62,7.25,2.13
2,2022,62,7.25,2.13
3,2022,62,7.25,2.13
4,2022,62,7.25,2.13
5,2022,62,7.25,2.13
6,2022,62,7.25,2.13
7,2022,62,7.25,2.13
8,2022,62,7.25,2.13
9,2022,62,7.25,2.13
10,2022,62,7.25,2.13
11,2022,62,7.25,2.13
12,2022,62,7.25,2.13
1,2023,62,7.25,2.13
2,2023,62,7.25,2.13
3,2023,62,7.25,2.13
4,2023,62,7.25,2.13
5,2023,62,7.25,2.13
6,2023,62,7.25,2.13
7,2023,62,7.25,2.13
8,2023,62,7.25,2.13
9,2023,62,7.25,2.13
10,2023,62,7.25,2.13
11,2023,62,7.25,2.13
12,2023,62,7.25,2.13
1,2024,62,7.25,2.13
2,2024,62,7.25,2.13
3,2024,62,7.25,2.13
4,2024,62,7.25,2.13
5,2024,62,7.25,2.13
6,2024,62,7.25,2.13
7,2024,62,7.25,2.13
8,2024,62,7.25,2.13
9,2024,62,7.25,2.13
10,2024,62,7.25,2.13
11,2024,62,7.25,2.13
12,2024,62,7.25,2.13
1,2025,62,7.25,2.13
2,2025,62,7.25,2.13
3,2025,62,7.25,2.13
4,2025,62,7.25,2.13
5,2025,62,7.25,2.13
6,2025,62,7.25,2.13
7,2025,62,7.25,2.13
8,2025,62,7.25,2.13
9,2025,62,7.25,2.13
10,2025,62,7.25,2.13
11,2025,62,7.25,2.13
12,2025,62,7.25,2.13
1,2026,62,7.25,2.13
2,2026,62,7.25,2.13
3,2026,62,7.25,2.13
4,2026,62,7.25,2.13
5,2026,62,7.25,2.13
6,2026,62,7.25,2.13
7,2026,62,7.25,2.13
8,2026,62,7.25,2.13
9,2026,62,7.25,2.13
10,2026,62,7.25,2.13
11,2026,62,7.25,2.13
12,2026,62,7.25,2.13
1,2009,63,6.55,2.13
2,2009,63,6.55,2.13
3,2009,63,6.55,2.13
4,2009,63,6.55,2.13
5,2009,63,6.55,2.13
6,2009,63,6.55,2.13
7,2009,63,7.25,2.13
8,2009,63,7.25,2.13
9,2009,63,7.25,2.13
10,2009,63,7.25,2.13
11,2009,63,7.25,2.13
12,2009,63,7.25,2.13
1,2010,63,7.25,2.13
2,2010,63,7.25,2.13
3,2010,63,7.25,2.13
4,2010,63,7.25,2.13
5,2010,63,7.25,2.13
6,2010,63,7.25,2.13
7,2010,63,7.25,2.13
8,2010,63,7.25,2.13
9,2010,63,7.25,2.13
10,2010,63,7.25,2.13
11,2010,63,7.25,2.13
12,2010,63,7.25,2.13
1,2011,63,7.25,2.13
2,2011,63,7.25,2.13
3,2011,63,7.25,2.13
4,2011,63,7.25,2.13
5,2011,63,7.25,2.13
6,2011,63,7.25,2.13
7,2011,63,7.25,2.13
8,2011,63,7.25,2.13
9,2011,63,7.25,2.13
10,2011,63,7.25,2.13
11,2011,63,7.25,2.13
12,2011,63,7.25,2.13
1,2012,63,7.25,2.13
2,2012,63,7.25,2.13
3,2012,63,7.25,2.13
4,2012,63,7.25,2.13
5,2012,63,7.25,2.13
6,2012,63,7.25,2.13
7,2012,63,7.25,2.13
8,2012,63,7.25,2.13
9,2012,63,7.25,2.13
10,2012,63,7.25,2.13
11,2012,63,7.25,2.13
12,2012,63,7.25,2.13
1,2013,63,7.25,2.13
2,2013,63,7.25,2.13
3,2013,63,7.25,2.13
4,2013,63,7.25,2.13
5,2013,63,7.25,2.13
6,2013,63,7.25,2.13
7,2013,63,7.25,2.13
8,2013,63,7.25,2.13
9,2013,63,7.25,2.13
10,2013,63,7.25,2.13
11,2013,63,7.25,2.13
12,2013,63,7.25,2.13
1,2014,63,7.25,2.13
2,2014,63,7.25,2.13
3,2014,63,7.25,2.13
4,2014,63,7.25,2.13
5,2014,63,7.25,2.13
6,2014,63,7.25,2.13
7,2014,63,7.25,2.13
8,2014,63,7.25,2.13
9,2014,63,7.25,2.13
10,2014,63,7.25,2.13
11,2014,63,7.25,2.13
12,2014,63,7.25,2.13
1,2015,63,7.25,2.13
2,2015,63,7.25,2.13
3,2015,63,7.25,2.13
4,2015,63,7.25,2.13
5,2015,63,7.25,2.13
6,2015,63,7.25,2.13
7,2015,63,7.25,2.13
8,2015,63,7.25,2.13
9,2015,63,7.25,2.13
10,2015,63,7.25,2.13
11,2015,63,7.25,2.13
12,2015,63,7.25,2.13
1,2016,63,7.25,2.13
2,2016,63,7.25,2.13
3,2016,63,7.25,2.13
4,2016,63,7.25,2.13
5,2016,63,7.25,2.13
6,2016,63,7.25,2.13
7,2016,63,7.25,2.13
8,2016,63,7.25,2.13
9,2016,63,7.25,2.13
10,2016,63,7.25,2.13
11,2016,63,7.25,2.13
12,2016,63,7.25,2.13
1,2017,63,7.25,2.13
2,2017,63,7.25,2.13
3,2017,63,7.25,2.13
4,2017,63,7.25,2.13
5,2017,63,7.25,2.13
6,2017,63,7.25,2.13
7,2017,63,7.25,2.13
8,2017,63,7.25,2.13
9,2017,63,7.25,2.13
10,2017,63,7.25,2.13
11,2017,63,7.25,2.13
12,2017,63,7.25,2.13
1,2018,63,7.25,2.13
2,2018,63,7.25,2.13
3,2018,63,7.25,2.13
4,2018,63,7.25,2.13
5,2018,63,7.25,2.13
6,2018,63,7.25,2.13
7,2018,63,7.25,2.13
8,2018,63,7.25,2.13
9,2018,63,7.25,2.13
10,2018,63,7.25,2.13
11,2018,63,7.25,2.13
12,2018,63,7.25,2.13
1,2019,63,7.25,2.13
2,2019,63,7.25,2.13
3,2019,63,7.25,2.13
4,2019,63,7.25,2.13
5,2019,63,7.25,2.13
6,2019,63,7.25,2.13
7,2019,63,7.25,2.13
8,2019,63,7.25,2.13
9,2019,63,7.25,2.13
10,2019,63,7.25,2.13
11,2019,63,7.25,2.13
12,2019,63,7.25,2.13
1,2020,63,7.25,2.13
2,2020,63,7.25,2.13
3,2020,63,7.25,2.13
4,2020,63,7.25,2.13
5,2020,63,7.25,2.13
6,2020,63,7.25,2.13
7,2020,63,7.25,2.13
8,2020,63,7.25,2.13
9,2020,63,7.25,2.13
10,2020,63,7.25,2.13
11,2020,63,7.25,2.13
12,2020,63,7.25,2.13
1,2021,63,7.25,2.13
2,2021,63,7.25,2.13
3,2021,63,7.25,2.13
4,2021,63,7.25,2.13
5,2021,63,7.25,2.13
6,2021,63,7.25,2.13
7,2021,63,7.25,2.13
8,2021,63,7.25,2.13
9,2021,63,7.25,2.13
10,2021,63,7.25,2.13
11,2021,63,7.25,2.13
12,2021,63,7.25,2.13
1,2022,63,7.25,2.13
2,2022,63,7.25,2.13
3,2022,63,7.25,2.13
4,2022,63,7.25,2.13
5,2022,63,7.25,2.13
6,2022,63,7.25,2.13
7,2022,63,7.25,2.13
8,2022,63,7.25,2.13
9,2022,63,7.25,2.13
10,2022,63,7.25,2.13
11,2022,63,7.25,2.13
12,2022,63,7.25,2.13
1,2023,63,7.25,2.13
2,2023,63,7.25,2.13
3,2023,63,7.25,2.13
4,2023,63,7.25,2.13
5,2023,63,7.25,2.13
6,2023,63,7.25,2.13
7,2023,63,7.25,2.13
8,2023,63,7.25,2.13
9,2023,63,7.25,2.13
10,2023,63,7.25,2.13
11,2023,63,7.25,2.13
12,2023,63,7.25,2.13
1,2024,63,7.25,2.13
2,2024,63,7.25,2.13
3,2024,63,7.25,2.13
4,2024,63,7.25,2.13
5,2024,63,7.25,2.13
6,2024,63,7.25,2.13
7,2024,63,7.25,2.13
8,2024,63,7.25,2.13
9,2024,63,7.25,2.13
10,2024,63,7.25,2.13
11,2024,63,7.25,2.13
12,2024,63,7.25,2.13
1,2025,63,7.25,2.13
2,2025,63,7.25,2.13
3,2025,63,7.25,2.13
4,2025,63,7.25,2.13
5,2025,63,7.25,2.13
6,2025,63,7.25,2.13
7,2025,63,7.25,2.13
8,2025,63,7.25,2.13
9,2025,63,7.25,2.13
10,2025,63,7.25,2.13
11,2025,63,7.25,2.13
12,2025,63,7.25,2.13
1,2026,63,7.25,2.13
2,2026,63,7.25,2.13
3,2026,63,7.25,2.13
4,2026,63,7.25,2.13
5,2026,63,7.25,2.13
6,2026,63,7.25,2.13
7,2026,63,7.25,2.13
8,2026,63,7.25,2.13
9,2026,63,7.25,2.13
10,2026,63,7.25,2.13
11,2026,63,7.25,2.13
12,2026,63,7.25,2.13
1,2009,64,6.55,2.13
2,2009,64,6.55,2.13
3,2009,64,6.55,2.13
4,2009,64,6.55,2.13
5,2009,64,6.55,2.13
6,2009,64,6.55,2.13
7,2009,64,7.25,2.13
8,2009,64,7.25,2.13
9,2009,64,7.25,2.13
10,2009,64,7.25,2.13
11,2009,64,7.25,2.13
12,2009,64,7.25,2.13
1,2010,64,7.25,2.13
2,2010,64,7.25,2.13
3,2010,64,7.25,2.13
4,2010,64,7.25,2.13
5,2010,64,7.25,2.13
6,2010,64,7.25,2.13
7,2010,64,7.25,2.13
8,2010,64,7.25,2.13
9,2010,64,7.25,2.13
10,2010,64,7.25,2.13
11,2010,64,7.25,2.13
12,2010,64,7.25,2.13
1,2011,64,7.25,2.13
2,2011,64,7.25,2.13
3,2011,64,7.25,2.13
4,2011,64,7.25,2.13
5,2011,64,7.25,2.13
6,2011,64,7.25,2.13
7,2011,64,7.25,2.13
8,2011,64,7.25,2.13
9,2011,64,7.25,2.13
10,2011,64,7.25,2.13
11,2011,64,7.25,2.13
12,2011,64,7.25,2.13
1,2012,64,7.25,2.13
2,2012,64,7.25,2.13
3,2012,64,7.25,2.13
4,2012,64,7.25,2.13
5,2012,64,7.25,2.13
6,2012,64,7.25,2.13
7,2012,64,7.25,2.13
8,2012,64,7.25,2.13
9,2012,64,7.25,2.13
10,2012,64,7.25,2.13
11,2012,64,7.25,2.13
12,2012,64,7.25,2.13
1,2013,64,7.25,2.13
2,2013,64,7.25,2.13
3,2013,64,7.25,2.13
4,2013,64,7.25,2.13
5,2013,64,7.25,2.13
6,2013,64,7.25,2.13
7,2013,64,7.25,2.13
8,2013,64,7.25,2.13
9,2013,64,7.25,2.13
10,2013,64,7.25,2.13
11,2013,64,7.25,2.13
12,2013,64,7.25,2.13
1,2014,64,7.25,2.13
2,2014,64,7.25,2.13
3,2014,64,7.25,2.13
4,2014,64,7.25,2.13
5,2014,64,7.25,2.13
6,2014,64,7.25,2.13
7,2014,64,7.25,2.13
8,2014,64,7.25,2.13
9,2014,64,7.25,2.13
10,2014,64,7.25,2.13
11,2014,64,7.25,2.13
12,2014,64,7.25,2.13
1,2015,64,7.25,2.13
2,2015,64,7.25,2.13
3,2015,64,7.25,2.13
4,2015,64,7.25,2.13
5,2015,64,7.25,2.13
6,2015,64,7.25,2.13
7,2015,64,7.25,2.13
8,2015,64,7.25,2.13
9,2015,64,7.25,2.13
10,2015,64,7.25,2.13
11,2015,64,7.25,2.13
12,2015,64,7.25,2.13
1,2016,64,7.25,2.13
2,2016,64,7.25,2.13
3,2016,64,7.25,2.13
4,2016,64,7.25,2.13
5,2016,64,7.25,2.13
6,2016,64,7.25,2.13
7,2016,64,7.25,2.13
8,2016,64,7.25,2.13
9,2016,64,7.25,2.13
10,2016,64,7.25,2.13
11,2016,64,7.25,2.13
12,2016,64,7.25,2.13
1,2017,64,7.25,2.13
2,2017,64,7.25,2.13
3,2017,64,7.25,2.13
4,2017,64,7.25,2.13
5,2017,64,7.25,2.13
6,2017,64,7.25,2.13
7,2017,64,7.25,2.13
8,2017,64,7.25,2.13
9,2017,64,7.25,2.13
10,2017,64,7.25,2.13
11,2017,64,7.25,2.13
12,2017,64,7.25,2.13
1,2018,64,7.25,2.13
2,2018,64,7.25,2.13
3,2018,64,7.25,2.13
4,2018,64,7.25,2.13
5,2018,64,7.25,2.13
6,2018,64,7.25,2.13
7,2018,64,7.25,2.13
8,2018,64,7.25,2.13
9,2018,64,7.25,2.13
10,2018,64,7.25,2.13
11,2018,64,7.25,2.13
12,2018,64,7.25,2.13
1,2019,64,7.25,2.13
2,2019,64,7.25,2.13
3,2019,64,7.25,2.13
4,2019,64,7.25,2.13
5,2019,64,7.25,2.13
6,2019,64,7.25,2.13
7,2019,64,7.25,2.13
8,2019,64,7.25,2.13
9,2019,64,7.25,2.13
10,2019,64,7.25,2.13
11,2019,64,7.25,2.13
12,2019,64,7.25,2.13
1,2020,64,7.25,2.13
2,2020,64,7.25,2.13
3,2020,64,7.25,2.13
4,2020,64,7.25,2.13
5,2020,64,7.25,2.13
6,2020,64,7.25,2.13
7,2020,64,7.25,2.13
8,2020,64,7.25,2.13
9,2020,64,7.25,2.13
10,2020,64,7.25,2.13
11,2020,64,7.25,2.13
12,2020,64,7.25,2.13
1,2021,64,7.25,2.13
2,2021,64,7.25,2.13
3,2021,64,7.25,2.13
4,2021,64,7.25,2.13
5,2021,64,7.25,2.13
6,2021,64,7.25,2.13
7,2021,64,7.25,2.13
8,2021,64,7.25,2.13
9,2021,64,7.25,2.13
10,2021,64,7.25,2.13
11,2021,64,7.25,2.13
12,2021,64,7.25,2.13
1,2022,64,7.25,2.13
2,2022,64,7.25,2.13
3,2022,64,7.25,2.13
4,2022,64,7.25,2.13
5,2022,64,7.25,2.13
6,2022,64,7.25,2.13
7,2022,64,7.25,2.13
8,2022,64,7.25,2.13
9,2022,64,7.25,2.13
10,2022,64,7.25,2.13
11,2022,64,7.25,2.13
12,2022,64,7.25,2.13
1,2023,64,7.25,2.13
2,2023,64,7.25,2.13
3,2023,64,7.25,2.13
4,2023,64,7.25,2.13
5,2023,64,7.25,2.13
6,2023,64,7.25,2.13
7,2023,64,7.25,2.13
8,2023,64,7.25,2.13
9,2023,64,7.25,2.13
10,2023,64,7.25,2.13
11,2023,64,7.25,2.13
12,2023,64,7.25,2.13
1,2024,64,7.25,2.13
2,2024,64,7.25,2.13
3,2024,64,7.25,2.13
4,2024,64,7.25,2.13
5,2024,64,7.25,2.13
6,2024,64,7.25,2.13
7,2024,64,7.25,2.13
8,2024,64,7.25,2.13
9,2024,64,7.25,2.13
10,2024,64,7.25,2.13
11,2024,64,7.25,2.13
12,2024,64,7.25,2.13
1,2025,64,7.25,2.13
2,2025,64,7.25,2.13
3,2025,64,7.25,2.13
4,2025,64,7.25,2.13
5,2025,64,7.25,2.13
6,2025,64,7.25,2.13
7,2025,64,7.25,2.13
8,2025,64,7.25,2.13
9,2025,64,7.25,2.13
10,2025,64,7.25,2.13
11,2025,64,7.25,2.13
12,2025,64,7.25,2.13
1,2026,64,7.25,2.13
2,2026,64,7.25,2.13
3,2026,64,7.25,2.13
4,2026,64,7.25,2.13
5,2026,64,7.25,2.13
6,2026,64,7.25,2.13
7,2026,64,7.25,2.13
8,2026,64,7.25,2.13
9,2026,64,7.25,2.13
10,2026,64,7.25,2.13
11,2026,64,7.25,2.13
12,2026,64,7.25,2.13
1,2009,71,6.55,2.63
2,2009,71,6.55,2.63
3,2009,71,6.55,2.63
4,2009,71,6.55,2.63
5,2009,71,6.55,2.63
6,2009,71,6.55,2.63
7,2009,71,7.25,2.63
8,2009,71,7.25,2.63
9,2009,71,7.25,2.63
10,2009,71,7.25,2.63
11,2009,71,7.25,2.63
12,2009,71,7.25,2.63
1,2010,71,7.25,2.63
2,2010,71,7.25,2.63
3,2010,71,7.25,2.63
4,2010,71,7.25,2.63
5,2010,71,7.25,2.63
6,2010,71,7.25,2.63
7,2010,71,7.25,2.63
8,2010,71,7.25,2.63
9,2010,71,7.25,2.63
10,2010,71,7.25,2.63
11,2010,71,7.25,2.63
12,2010,71,7.25,2.63
1,2011,71,7.25,2.63
2,2011,71,7.25,2.63
3,2011,71,7.25,2.63
4,2011,71,7.25,2.63
5,2011,71,7.25,2.63
6,2011,71,7.25,2.63
7,2011,71,7.25,2.63
8,2011,71,7.25,2.63
9,2011,71,7.25,2.63
10,2011,71,7.25,2.63
11,2011,71,7.25,2.63
12,2011,71,7.25,2.63
1,2012,71,7.25,2.63
2,2012,71,7.25,2.63
3,2012,71,7.25,2.63
4,2012,71,7.25,2.63
5,2012,71,7.25,2.63
6,2012,71,7.25,2.63
7,2012,71,7.25,2.63
8,2012,71,7.25,2.63
9,2012,71,7.25,2.63
10,2012,71,7.25,2.63
11,2012,71,7.25,2.63
12,2012,71,7.25,2.63
1,2013,71,7.25,2.63
2,2013,71,7.25,2.63
3,2013,71,7.25,2.63
4,2013,71,7.25,2.63
5,2013,71,7.25,2.63
6,2013,71,7.25,2.63
7,2013,71,7.25,2.63
8,2013,71,7.25,2.63
9,2013,71,7.25,2.63
10,2013,71,7.25,2.63
11,2013,71,7.25,2.63
12,2013,71,7.25,2.63
1,2014,71,7.25,2.63
2,2014,71,7.25,2.63
3,2014,71,7.25,2.63
4,2014,71,7.25,2.63
5,2014,71,7.25,2.63
6,2014,71,7.25,2.63
7,2014,71,7.25,2.63
8,2014,71,7.25,2.63
9,2014,71,7.25,2.63
10,2014,71,7.25,2.63
11,2014,71,7.25,2.63
12,2014,71,7.25,2.63
1,2015,71,7.50,2.63
2,2015,71,7.50,2.63
3,2015,71,7.50,2.63
4,2015,71,7.50,2.63
5,2015,71,7.50,2.63
6,2015,71,7.50,2.63
7,2015,71,7.50,2.63
8,2015,71,7.50,2.63
9,2015,71,7.50,2.63
10,2015,71,7.50,2.63
11,2015,71,7.50,2.63
12,2015,71,7.50,2.63
1,2016,71,8.00,2.63
2,2016,71,8.00,2.63
3,2016,71,8.00,2.63
4,2016,71,8.00,2.63
5,2016,71,8.00,2.63
6,2016,71,8.00,2.63
7,2016,71,8.00,2.63
8,2016,71,8.00,2.63
9,2016,71,8.00,2.63
10,2016,71,8.00,2.63
11,2016,71,8.00,2.63
12,2016,71,8.00,2.63
1,2017,71,8.50,2.63
2,2017,71,8.50,2.63
3,2017,71,8.50,2.63
4,2017,71,8.50,2.63
5,2017,71,8.50,2.63
6,2017,71,8.50,2.63
7,2017,71,8.50,2.63
8,2017,71,8.50,2.63
9,2017,71,8.50,2.63
10,2017,71,8.50,2.63
11,2017,71,8.50,2.63
12,2017,71,8.50,2.63
1,2018,71,8.50,2.63
2,2018,71,8.50,2.63
3,2018,71,8.50,2.63
4,2018,71,8.50,2.63
5,2018,71,8.50,2.63
6,2018,71,8.50,2.63
7,2018,71,8.50,2.63
8,2018,71,8.50,2.63
9,2018,71,8.50,2.63
10,2018,71,8.50,2.63
11,2018,71,8.50,2.63
12,2018,71,8.50,2.63
1,2019,71,9.25,2.63
2,2019,71,9.25,2.63
3,2019,71,9.25,2.63
4,2019,71,9.25,2.63
5,2019,71,9.25,2.63
6,2019,71,9.25,2.63
7,2019,71,9.25,2.63
8,2019,71,9.25,2.63
9,2019,71,9.25,2.63
10,2019,71,9.25,2.63
11,2019,71,9.25,2.63
12,2019,71,9.25,2.63
1,2020,71,10.00,2.63
2,2020,71,10.00,2.63
3,2020,71,10.00,2.63
4,2020,71,10.00,2.63
5,2020,71,10.00,2.63
6,2020,71,10.00,2.63
7,2020,71,10.00,2.63
8,2020,71,10.00,2.63
9,2020,71,10.00,2.63
10,2020,71,10.00,2.63
11,2020,71,10.00,2.63
12,2020,71,10.00,2.63
1,2021,71,11.00,2.63
2,2021,71,11.00,2.63
3,2021,71,11.00,2.63
4,2021,71,11.00,2.63
5,2021,71,11.00,2.63
6,2021,71,11.00,2.63
7,2021,71,11.00,2.63
8,2021,71,11.00,2.63
9,2021,71,11.00,2.63
10,2021,71,11.00,2.63
11,2021,71,11.00,2.63
12,2021,71,11.00,2.63
1,2022,71,12.00,2.63
2,2022,71,12.00,2.63
3,2022,71,12.00,2.63
4,2022,71,12.00,2.63
5,2022,71,12.00,2.63
6,2022,71,12.00,2.63
7,2022,71,12.00,2.63
8,2022,71,12.00,2.63
9,2022,71,12.00,2.63
10,2022,71,12.00,2.63
11,2022,71,12.00,2.63
12,2022,71,12.00,2.63
1,2023,71,12.00,2.63
2,2023,71,12.00,2.63
3,2023,71,12.00,2.63
4,2023,71,12.00,2.63
5,2023,71,12.00,2.63
6,2023,71,12.00,2.63
7,2023,71,12.00,2.63
8,2023,71,12.00,2.63
9,2023,71,12.00,2.63
10,2023,71,12.00,2.63
11,2023,71,12.00,2.63
12,2023,71,12.00,2.63
1,2024,71,12.00,2.63
2,2024,71,12.00,2.63
3,2024,71,12.00,2.63
4,2024,71,12.00,2.63
5,2024,71,12.00,2.63
6,2024,71,12.00,2.63
7,2024,71,12.00,2.63
8,2024,71,12.00,2.63
9,2024,71,12.00,2.63
10,2024,71,12.00,2.63
11,2024,71,12.00,2.63
12,2024,71,12.00,2.63
1,2025,71,12.00,2.63
2,2025,71,12.00,2.63
3,2025,71,12.00,2.63
4,2025,71,12.00,2.63
5,2025,71,12.00,2.63
6,2025,71,12.00,2.63
7,2025,71,12.00,2.63
8,2025,71,12.00,2.63
9,2025,71,12.00,2.63
10,2025,71,12.00,2.63
11,2025,71,12.00,2.63
12,2025,71,12.00,2.63
1,2026,71,12.00,2.63
2,2026,71,12.00,2.63
3,2026,71,12.00,2.63
4,2026,71,12.00,2.63
5,2026,71,12.00,2.63
6,2026,71,12.00,2.63
7,2026,71,12.00,2.63
8,2026,71,12.00,2.63
9,2026,71,12.00,2.63
10,2026,71,12.00,2.63
11,2026,71,12.00,2.63
12,2026,71,12.00,2.63
1,2009,72,6.55,2.13
2,2009,72,6.55,2.13
3,2009,72,6.55,2.13
4,2009,72,6.55,2.13
5,2009,72,6.55,2.13
6,2009,72,6.55,2.13
7,2009,72,7.25,2.13
8,2009,72,7.25,2.13
9,2009,72,7.25,2.13
10,2009,72,7.25,2.13
11,2009,72,7.25,2.13
12,2009,72,7.25,2.13
1,2010,72,7.25,2.13
2,2010,72,7.25,2.13
3,2010,72,7.25,2.13
4,2010,72,7.25,2.13
5,2010,72,7.25,2.13
6,2010,72,7.25,2.13
7,2010,72,7.25,2.13
8,2010,72,7.25,2.13
9,2010,72,7.25,2.13
10,2010,72,7.25,2.13
11,2010,72,7.25,2.13
12,2010,72,7.25,2.13
1,2011,72,7.25,2.13
2,2011,72,7.25,2.13
3,2011,72,7.25,2.13
4,2011,72,7.25,2.13
5,2011,72,7.25,2.13
6,2011,72,7.25,2.13
7,2011,72,7.25,2.13
8,2011,72,7.25,2.13
9,2011,72,7.25,2.13
10,2011,72,7.25,2.13
11,2011,72,7.25,2.13
12,2011,72,7.25,2.13
1,2012,72,7.25,2.13
2,2012,72,7.25,2.13
3,2012,72,7.25,2.13
4,2012,72,7.25,2.13
5,2012,72,7.25,2.13
6,2012,72,7.25,2.13
7,2012,72,7.25,2.13
8,2012,72,7.25,2.13
9,2012,72,7.25,2.13
10,2012,72,7.25,2.13
11,2012,72,7.25,2.13
12,2012,72,7.25,2.13
1,2013,72,7.25,2.13
2,2013,72,7.25,2.13
3,2013,72,7.25,2.13
4,2013,72,7.25,2.13
5,2013,72,7.25,2.13
6,2013,72,7.25,2.13
7,2013,72,7.25,2.13
8,2013,72,7.25,2.13
9,2013,72,7.25,2.13
10,2013,72,7.25,2.13
11,2013,72,7.25,2.13
12,2013,72,7.25,2.13
1,2014,72,7.25,2.13
2,2014,72,7.25,2.13
3,2014,72,7.25,2.13
4,2014,72,7.25,2.13
5,2014,72,7.25,2.13
6,2014,72,7.25,2.13
7,2014,72,7.25,2.13
8,2014,72,7.25,2.13
9,2014,72,7.25,2.13
10,2014,72,7.25,2.13
11,2014,72,7.25,2.13
12,2014,72,7.25,2.13
1,2015,72,7.25,2.13
2,2015,72,7.25,2.13
3,2015,72,7.25,2.13
4,2015,72,7.25,2.13
5,2015,72,7.25,2.13
